,rank,artist_names,artist_individual,artist_id,artist_genre,track_name,release_date,album_num_tracks,album_cover,peak_rank,previous_rank,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,release_year
35214,106,The Kid LAROI,The Kid LAROI,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,australian hip hop,BAD NEWS,2021-07-23,29,https://i.scdn.co/image/ab67616d0000b2738e6551a2944764bc8e33a960,106,-1,0.55,0.533,10,0,-6.853,0.0441,0.071,0.0,0.12,0.171,87.48,131365.0,2021
29545,106,Maroon 5,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,pop,Memories,2019-09-20,1,https://i.scdn.co/image/ab67616d0000b273b8c0135a218de2d10a8435f5,5,105,0.764,0.32,11,1,-7.209,0.0546,0.837,0.0,0.0822,0.575,91.019,189486.0,2019
214,105,Jowell & Randy,Jowell & Randy,spotify:artist:4IMAo2UQchVFyPH24PAjUs,reggaeton,Hoy Se Chicha,2020-08-06,14,https://i.scdn.co/image/ab67616d0000b2739b80b890c0cef9fda6bf81c3,55,103,0.883,0.721,9,1,-7.494,0.374,0.17,0.000602,0.252,0.371,94.977,154399.0,2020
10721,105,"Rusherking, Tiago PZK, Big One",Rusherking,spotify:artist:3Apb2lGmGJaBmr0TTBJvIZ,trap triste,Además de Mí,2020-12-01,1,https://i.scdn.co/image/ab67616d0000b273d17e222389bcd53a9671cde3,52,124,0.699,0.667,1,1,-5.123,0.0321,0.0621,0.0,0.181,0.485,149.989,188800.0,2020
9281,105,"Bad Bunny, Buscabulla",Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,Andrea,2022-05-06,23,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,63,111,0.797,0.616,1,0,-10.229,0.375,0.762,0.000293,0.0979,0.451,103.071,339612.0,2022
6873,105,"Camila Cabello, Maria Becerra",Camila Cabello,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,uk pop,Hasta Los Dientes,2022-04-07,12,https://i.scdn.co/image/ab67616d0000b273370ed6a9ced20874385fb147,105,-1,0.831,0.697,1,0,-5.298,0.0483,0.175,0.0,0.0757,0.964,120.047,188561.0,2022
388,105,Lali,Lali,spotify:artist:22P1OY4TRFRwhP0q29loQ8,pop argentino,Disciplina,2022-01-12,1,https://i.scdn.co/image/ab67616d0000b27370551daf6154a758ea529da6,105,107,0.936,0.519,4,1,-6.109,0.0407,0.117,0.000209,0.084,0.804,119.984,157625.0,2022
2949,105,Duki,Duki,spotify:artist:1bAftSH8umNcGZ0uyV7LMg,argentine hip hop,Volando Bajito,2021-04-22,18,https://i.scdn.co/image/ab67616d0000b273305240b65c28020de3aac8eb,55,55,0.724,0.603,0,1,-8.348,0.129,0.118,0.0,0.156,0.572,104.947,134667.0,2021
29544,105,Ava Max,Ava Max,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,dance pop,My Head & My Heart,2020-09-18,16,https://i.scdn.co/image/ab67616d0000b2739a95e89d24214b94de36ccf7,23,79,0.614,0.934,9,0,-3.709,0.07,0.0697,0.0,0.121,0.436,116.001,174760.0,2020
7781,105,"Carlos Vives, Ricky Martin",Carlos Vives,spotify:artist:4vhNDa5ycK0ST968ek7kRr,latin pop,Canción Bonita,2021-04-13,1,https://i.scdn.co/image/ab67616d0000b273c6289acfa3c53e5fb964a204,96,98,0.788,0.771,0,1,-4.048,0.0562,0.0452,0.0,0.103,0.785,91.945,169560.0,2021
33398,104,Bobby Helms,Bobby Helms,spotify:artist:38EmEgXkgK51MT2tPY0EoC,0,Jingle Bell Rock,1957-12-02,2,https://i.scdn.co/image/ab67616d0000b273fd56f3c7a294f5cfe51c7b17,21,-1,0.754,0.424,2,1,-8.463,0.0363,0.643,0.0,0.0652,0.806,119.705,130973.0,1957
7779,104,"Lunay, Anitta",Lunay,spotify:artist:47MpMsUfWtgyIIBEFOr4FE,trap latino,TODO O NADA,2021-05-21,15,https://i.scdn.co/image/ab67616d0000b2731baf36948854565db3c3b3e0,83,83,0.781,0.67,0,0,-2.588,0.0484,0.232,2.01e-06,0.104,0.85,177.957,208000.0,2021
